,Car Coord X,Car Coord Y
4600,-343.85,-66.81666666666666
4601,-343.8,-66.88333333333334
4602,-343.76250000000005,-66.96666666666667
4603,-343.71250000000003,-67.03333333333335
4604,-343.65000000000003,-67.11666666666666
4605,-343.6,-67.2
4606,-343.5375,-67.3
4607,-343.475,-67.38333333333334
4608,-343.4125,-67.48333333333333
4609,-343.35,-67.56666666666666
4610,-343.27500000000003,-67.66666666666667
4611,-343.20000000000005,-67.78333333333335
4612,-343.125,-67.88333333333334
4613,-343.05,-68.0
4614,-342.96250000000003,-68.11666666666666
4615,-342.88750000000005,-68.23333333333333
4616,-342.8,-68.35000000000001
4617,-342.70000000000005,-68.48333333333333
4618,-342.6125,-68.60000000000001
4619,-342.51250000000005,-68.73333333333333
4620,-342.4125,-68.86666666666667
4621,-342.3125,-69.0
4622,-342.20000000000005,-69.15
4623,-342.08750000000003,-69.28333333333335
4624,-341.975,-69.43333333333334
4625,-341.85,-69.56666666666666
4626,-341.7375,-69.71666666666667
4627,-341.6125,-69.86666666666667
4628,-341.475,-70.03333333333335
4629,-341.33750000000003,-70.18333333333334
4630,-341.20000000000005,-70.35000000000001
4631,-341.05,-70.5
4632,-340.90000000000003,-70.66666666666667
4633,-340.75,-70.83333333333334
4634,-340.58750000000003,-71.0
4635,-340.425,-71.18333333333334
4636,-340.25,-71.36666666666667
4637,-340.08750000000003,-71.55000000000001
4638,-339.9125,-71.73333333333335
4639,-339.725,-71.93333333333334
4640,-339.5375,-72.11666666666667
4641,-339.35,-72.33333333333334
4642,-339.1625,-72.53333333333335
4643,-338.96250000000003,-72.73333333333335
4644,-338.76250000000005,-72.95
4645,-338.5625,-73.16666666666667
4646,-338.35,-73.38333333333334
4647,-338.13750000000005,-73.60000000000001
4648,-337.925,-73.85000000000001
4649,-337.70000000000005,-74.08333333333334
4650,-337.46250000000003,-74.33333333333334
4651,-337.2375,-74.60000000000001
4652,-336.9875,-74.88333333333334
4653,-336.7375,-75.18333333333334
4654,-336.475,-75.48333333333335
4655,-336.20000000000005,-75.81666666666666
4656,-335.9125,-76.16666666666667
4657,-335.625,-76.51666666666667
4658,-335.32500000000005,-76.88333333333334
4659,-335.02500000000003,-77.28333333333335
4660,-334.71250000000003,-77.68333333333334
4661,-334.38750000000005,-78.10000000000001
4662,-334.07500000000005,-78.53333333333335
4663,-333.7375,-79.0
4664,-333.4125,-79.46666666666667
4665,-333.07500000000005,-79.96666666666667
4666,-332.7375,-80.46666666666667
4667,-332.40000000000003,-81.0
4668,-332.0625,-81.55000000000001
4669,-331.725,-82.11666666666667
4670,-331.38750000000005,-82.71666666666667
4671,-331.05,-83.33333333333334
4672,-330.71250000000003,-83.96666666666667
4673,-330.38750000000005,-84.61666666666667
4674,-330.0625,-85.30000000000001
4675,-329.7375,-86.0
4676,-329.425,-86.73333333333335
4677,-329.125,-87.46666666666667
4678,-328.82500000000005,-88.23333333333335
4679,-328.52500000000003,-89.03333333333335
4680,-328.20000000000005,-89.9
4681,-327.9125,-90.73333333333335
4682,-327.625,-91.58333333333334
4683,-327.33750000000003,-92.46666666666667
4684,-327.0625,-93.36666666666667
4685,-326.77500000000003,-94.28333333333335
4686,-326.5,-95.21666666666668
4687,-326.225,-96.18333333333334
4688,-325.96250000000003,-97.16666666666669
4689,-325.70000000000005,-98.16666666666669
4690,-325.45000000000005,-99.18333333333334
4691,-325.21250000000003,-100.23333333333333
4692,-324.9875,-101.30000000000001
4693,-324.76250000000005,-102.38333333333333
4694,-324.5625,-103.48333333333333
4695,-324.375,-104.61666666666667
4696,-324.1875,-105.76666666666668
4697,-324.01250000000005,-106.93333333333334
4698,-323.8625,-108.11666666666667
4699,-323.71250000000003,-109.31666666666668
4700,-323.58750000000003,-110.53333333333333
4701,-323.475,-111.76666666666668
4702,-323.38750000000005,-113.01666666666668
4703,-323.3125,-114.30000000000001
4704,-323.25,-115.60000000000001
4705,-323.21250000000003,-116.91666666666669
4706,-323.175,-118.28333333333333
4707,-323.15000000000003,-119.61666666666667
4708,-323.13750000000005,-120.98333333333332
4709,-323.1125,-122.38333333333333
4710,-323.1,-123.76666666666668
4711,-323.07500000000005,-125.18333333333334
4712,-323.05,-126.6
4713,-323.01250000000005,-128.05
4714,-322.975,-129.5
4715,-322.9375,-130.96666666666667
4716,-322.90000000000003,-132.43333333333334
4717,-322.875,-133.93333333333334
4718,-322.83750000000003,-135.43333333333334
4719,-322.8125,-136.95000000000002
4720,-322.77500000000003,-138.48333333333332
4721,-322.76250000000005,-140.01666666666668
4722,-322.75,-141.5666666666667
4723,-322.75,-143.11666666666667
4724,-322.76250000000005,-144.66666666666669
4725,-322.77500000000003,-146.25
4726,-322.8,-147.83333333333334
4727,-322.85,-149.41666666666669
4728,-322.90000000000003,-151.01666666666668
4729,-322.96250000000003,-152.63333333333333
4730,-323.02500000000003,-154.26666666666668
4731,-323.1125,-155.9
4732,-323.20000000000005,-157.55
4733,-323.3,-159.2166666666667
4734,-323.4125,-160.88333333333333
4735,-323.5375,-162.5666666666667
4736,-323.6625,-164.25
4737,-323.8,-165.95000000000002
4738,-323.95000000000005,-167.66666666666669
4739,-324.1,-169.38333333333333
4740,-324.25,-171.13333333333333
4741,-324.4125,-172.88333333333333
4742,-324.57500000000005,-174.63333333333333
4743,-324.725,-176.41666666666669
4744,-324.88750000000005,-178.18333333333334
4745,-325.0375,-179.9666666666667
4746,-325.1625,-181.76666666666668
4747,-325.27500000000003,-183.55
4748,-325.375,-185.33333333333334
4749,-325.4375,-187.10000000000002
4750,-325.4875,-188.86666666666667
4751,-325.51250000000005,-190.61666666666667
4752,-325.5,-192.33333333333334
4753,-325.46250000000003,-194.05
4754,-325.40000000000003,-195.73333333333335
4755,-325.3125,-197.4
4756,-325.21250000000003,-199.03333333333336
4757,-325.07500000000005,-200.63333333333335
4758,-324.925,-202.21666666666667
4759,-324.75,-203.76666666666665
4760,-324.55,-205.28333333333336
4761,-324.33750000000003,-206.8
4762,-324.08750000000003,-208.3
4763,-323.82500000000005,-209.8
4764,-323.5375,-211.28333333333336
4765,-323.225,-212.76666666666665
4766,-322.90000000000003,-214.25
4767,-322.55,-215.75
4768,-322.20000000000005,-217.20000000000002
4769,-321.82500000000005,-218.66666666666666
4770,-321.4375,-220.11666666666667
4771,-321.0375,-221.58333333333337
4772,-320.625,-223.03333333333336
4773,-320.1875,-224.48333333333335
4774,-319.75,-225.93333333333337
4775,-319.3,-227.38333333333335
4776,-318.83750000000003,-228.81666666666666
4777,-318.3625,-230.23333333333335
4778,-317.88750000000005,-231.65
4779,-317.40000000000003,-233.05
4780,-316.90000000000003,-234.46666666666667
4781,-316.40000000000003,-235.86666666666667
4782,-315.88750000000005,-237.26666666666665
4783,-315.3625,-238.66666666666666
4784,-314.83750000000003,-240.05
4785,-314.2875,-241.45000000000002
4786,-313.7375,-242.85000000000002
4787,-313.1875,-244.23333333333335
4788,-312.6125,-245.61666666666667
4789,-312.02500000000003,-247.0
4790,-311.425,-248.38333333333338
4791,-310.8125,-249.75
4792,-310.1875,-251.11666666666667
4793,-309.5375,-252.48333333333335
4794,-308.875,-253.83333333333337
4795,-308.21250000000003,-255.15000000000003
4796,-307.5375,-256.46666666666664
4797,-306.8,-257.83333333333337
4798,-306.125,-259.05
4799,-305.40000000000003,-260.31666666666666
4800,-304.63750000000005,-261.58333333333337
4801,-303.875,-262.83333333333337
4802,-303.08750000000003,-264.06666666666666
4803,-302.27500000000003,-265.28333333333336
4804,-301.4375,-266.5
4805,-300.57500000000005,-267.7
4806,-299.70000000000005,-268.8666666666667
4807,-298.8125,-270.01666666666665
4808,-297.88750000000005,-271.15000000000003
4809,-296.96250000000003,-272.26666666666665
4810,-296.0,-273.35
4811,-295.02500000000003,-274.40000000000003
4812,-294.02500000000003,-275.45
4813,-292.9875,-276.46666666666664
4814,-291.95,-277.45
4815,-290.875,-278.40000000000003
4816,-289.77500000000003,-279.33333333333337
4817,-288.65000000000003,-280.21666666666664
4818,-287.52500000000003,-281.08333333333337
4819,-286.375,-281.9166666666667
4820,-285.21250000000003,-282.71666666666664
4821,-284.0375,-283.48333333333335
4822,-282.85,-284.21666666666664
4823,-281.6375,-284.90000000000003
4824,-280.40000000000003,-285.56666666666666
4825,-279.1625,-286.18333333333334
4826,-277.90000000000003,-286.78333333333336
4827,-276.625,-287.35
4828,-275.33750000000003,-287.8666666666667
4829,-274.0375,-288.3666666666667
4830,-272.7875,-288.8
4831,-271.46250000000003,-289.23333333333335
4832,-270.1125,-289.65000000000003
4833,-268.75,-290.03333333333336
4834,-267.3625,-290.3833333333334
4835,-265.95,-290.71666666666664
4836,-264.52500000000003,-291.01666666666665
4837,-263.1625,-291.26666666666665
4838,-261.5625,-291.53333333333336
4839,-260.1125,-291.75
4840,-258.6125,-291.93333333333334
4841,-257.08750000000003,-292.1
4842,-255.5625,-292.21666666666664
4843,-254.02500000000003,-292.33333333333337
4844,-252.4875,-292.4166666666667
4845,-250.925,-292.46666666666664
4846,-249.3625,-292.5
4847,-247.77500000000003,-292.5
4848,-246.1875,-292.48333333333335
4849,-244.57500000000002,-292.45
4850,-242.9625,-292.40000000000003
4851,-241.3375,-292.31666666666666
4852,-239.70000000000002,-292.23333333333335
4853,-238.05,-292.1333333333334
4854,-236.38750000000002,-292.03333333333336
4855,-234.7125,-291.90000000000003
4856,-233.01250000000002,-291.78333333333336
4857,-231.3125,-291.6333333333334
4858,-229.5875,-291.48333333333335
4859,-227.85000000000002,-291.31666666666666
4860,-226.1125,-291.1333333333334
4861,-224.35000000000002,-290.95
4862,-222.5875,-290.73333333333335
4863,-220.8,-290.5
4864,-219.01250000000002,-290.25
4865,-217.20000000000002,-289.98333333333335
4866,-215.38750000000002,-289.7
4867,-213.5625,-289.3833333333334
4868,-211.7375,-289.06666666666666
4869,-209.88750000000002,-288.71666666666664
4870,-208.03750000000002,-288.35
4871,-206.16250000000002,-287.95
4872,-204.28750000000002,-287.53333333333336
4873,-202.41250000000002,-287.1
4874,-200.51250000000002,-286.65000000000003
4875,-198.6125,-286.1666666666667
4876,-196.70000000000002,-285.6666666666667
4877,-194.78750000000002,-285.15000000000003
4878,-192.85000000000002,-284.6
4879,-190.91250000000002,-284.05
4880,-188.97500000000002,-283.48333333333335
4881,-187.01250000000002,-282.90000000000003
4882,-185.05,-282.28333333333336
4883,-183.07500000000002,-281.6666666666667
4884,-181.10000000000002,-281.01666666666665
4885,-179.1125,-280.3666666666667
4886,-177.1125,-279.68333333333334
4887,-175.1125,-278.98333333333335
4888,-173.1125,-278.25
4889,-171.0875,-277.51666666666665
4890,-169.07500000000002,-276.75
4891,-167.05,-275.98333333333335
4892,-165.01250000000002,-275.18333333333334
4893,-162.97500000000002,-274.3666666666667
4894,-160.95000000000002,-273.53333333333336
4895,-158.925,-272.7
4896,-156.88750000000002,-271.85
4897,-154.8625,-270.98333333333335
4898,-152.82500000000002,-270.1
4899,-150.775,-269.21666666666664
4900,-148.72500000000002,-268.31666666666666
4901,-146.66250000000002,-267.40000000000003
4902,-144.60000000000002,-266.48333333333335
4903,-142.525,-265.55
4904,-140.45000000000002,-264.6
4905,-138.3625,-263.65000000000003
4906,-136.275,-262.7
4907,-134.175,-261.73333333333335
4908,-132.0625,-260.76666666666665
4909,-129.95000000000002,-259.78333333333336
4910,-127.82500000000002,-258.8
4911,-125.70000000000002,-257.8
4912,-123.57500000000002,-256.81666666666666
4913,-121.4625,-255.85000000000002
4914,-119.35,-254.88333333333338
4915,-117.275,-253.95
4916,-115.2125,-253.03333333333336
4917,-113.1875,-252.13333333333338
4918,-111.1875,-251.26666666666665
4919,-109.2125,-250.43333333333334
4920,-107.25,-249.61666666666667
4921,-105.325,-248.83333333333337
4922,-103.4375,-248.06666666666666
4923,-101.5625,-247.33333333333337
4924,-99.7125,-246.60000000000002
4925,-97.92500000000001,-245.91666666666666
4926,-96.15,-245.23333333333335
4927,-94.4,-244.58333333333337
4928,-92.6875,-243.96666666666667
4929,-91.0,-243.36666666666667
4930,-89.325,-242.78333333333336
4931,-87.6875,-242.23333333333335
4932,-86.0625,-241.70000000000002
4933,-84.4625,-241.18333333333337
4934,-82.86250000000001,-240.70000000000002
4935,-81.2625,-240.26666666666665
4936,-79.65,-239.85000000000002
4937,-78.03750000000001,-239.45000000000002
4938,-76.42500000000001,-239.10000000000002
4939,-74.80000000000001,-238.78333333333336
4940,-73.17500000000001,-238.48333333333335
4941,-71.53750000000001,-238.21666666666667
4942,-69.91250000000001,-238.0
4943,-68.28750000000001,-237.8
4944,-66.65,-237.65
4945,-65.0125,-237.51666666666665
4946,-63.3875,-237.43333333333337
4947,-61.7625,-237.38333333333335
4948,-60.125,-237.36666666666667
4949,-58.5,-237.36666666666667
4950,-56.875,-237.41666666666666
4951,-55.2625,-237.5
4952,-53.650000000000006,-237.61666666666667
4953,-52.0375,-237.76666666666665
4954,-50.4375,-237.96666666666667
4955,-48.837500000000006,-238.18333333333337
4956,-47.25,-238.45000000000002
4957,-45.675000000000004,-238.76666666666665
4958,-44.1,-239.10000000000002
4959,-42.5375,-239.48333333333335
4960,-41.0,-239.9
4961,-39.462500000000006,-240.36666666666667
4962,-37.9375,-240.86666666666667
4963,-36.425000000000004,-241.4
4964,-34.9375,-241.96666666666667
4965,-33.45,-242.58333333333337
4966,-31.975,-243.23333333333335
4967,-30.512500000000003,-243.91666666666666
4968,-29.0625,-244.63333333333335
4969,-27.625,-245.41666666666666
4970,-26.1875,-246.21666666666667
4971,-24.762500000000003,-247.06666666666666
4972,-23.362500000000004,-247.96666666666667
4973,-21.9625,-248.90000000000003
4974,-20.6,-249.86666666666667
4975,-19.2375,-250.88333333333338
4976,-17.9125,-251.95
4977,-16.587500000000002,-253.03333333333336
4978,-15.3,-254.16666666666669
4979,-14.037500000000001,-255.33333333333337
4980,-12.787500000000001,-256.51666666666665
4981,-11.5625,-257.75
4982,-10.375,-259.01666666666665
4983,-9.200000000000003,-260.31666666666666
4984,-8.05,-261.6333333333334
4985,-6.912500000000001,-262.98333333333335
4986,-5.787500000000001,-264.35
4987,-4.6875,-265.75
4988,-3.5875000000000004,-267.15000000000003
4989,-2.5,-268.6
4990,-1.4125000000000014,-270.06666666666666
4991,-0.3625000000000007,-271.55
4992,0.6999999999999993,-273.05
4993,1.737499999999999,-274.58333333333337
4994,2.7624999999999993,-276.1333333333334
4995,3.7749999999999995,-277.71666666666664
4996,4.7749999999999995,-279.31666666666666
4997,5.762499999999999,-280.93333333333334
4998,6.7375,-282.58333333333337
4999,7.699999999999999,-284.25
5000,8.65,-285.93333333333334
5001,9.5875,-287.65000000000003
5002,10.5125,-289.3666666666667
5003,11.425,-291.1166666666667
5004,12.325,-292.8666666666667
5005,13.225,-294.6166666666667
5006,14.1125,-296.3833333333334
5007,14.9875,-298.1666666666667
5008,15.875,-299.9666666666667
5009,16.7375,-301.76666666666665
5010,17.6125,-303.58333333333337
5011,18.475,-305.4166666666667
5012,19.3375,-307.26666666666665
5013,20.200000000000003,-309.1333333333334
5014,21.0625,-311.0
5015,21.925,-312.8833333333334
5016,22.7875,-314.76666666666665
5017,23.637500000000003,-316.6833333333334
5018,24.5,-318.6
5019,25.3625,-320.51666666666665
5020,26.225,-322.45000000000005
5021,27.087500000000002,-324.40000000000003
5022,27.962500000000002,-326.35
5023,28.837500000000002,-328.31666666666666
5024,29.725,-330.28333333333336
5025,30.6125,-332.26666666666665
5026,31.512500000000003,-334.25
5027,32.4125,-336.23333333333335
5028,33.325,-338.23333333333335
5029,34.25,-340.23333333333335
5030,35.175,-342.26666666666665
5031,36.1125,-344.28333333333336
5032,37.1375,-346.5
5033,37.9875,-348.35
5034,38.9375,-350.40000000000003
5035,39.8875,-352.45000000000005
5036,40.85,-354.51666666666665
5037,41.825,-356.58333333333337
5038,42.8,-358.6666666666667
5039,43.775,-360.73333333333335
5040,44.7625,-362.83333333333337
5041,45.75,-364.9333333333334
5042,46.75,-367.03333333333336
5043,47.7625,-369.15000000000003
5044,48.775,-371.26666666666665
5045,49.800000000000004,-373.3833333333334
5046,50.837500000000006,-375.51666666666665
5047,51.875,-377.65000000000003
5048,52.9125,-379.8
5049,53.975,-381.95000000000005
5050,54.95,-383.9666666666667
5051,56.2,-386.48333333333335
5052,57.2625,-388.6666666666667
5053,58.1625,-390.48333333333335
5054,59.4125,-393.03333333333336
5055,60.487500000000004,-395.2166666666667
5056,61.3875,-397.03333333333336
5057,62.625,-399.56666666666666
5058,63.675000000000004,-401.7166666666667
5059,64.5375,-403.48333333333335
5060,65.725,-405.91666666666674
5061,66.725,-407.9666666666667
5062,67.55000000000001,-409.65000000000003
5063,68.67500000000001,-411.9666666666667
5064,69.625,-413.90000000000003
5065,70.4125,-415.5333333333333
5066,71.475,-417.70000000000005
5067,72.375,-419.5333333333333
5068,73.1,-421.0333333333333
5069,74.1375,-423.16666666666674
5070,74.9625,-424.85
5071,75.65,-426.2666666666667
5072,76.6125,-428.23333333333335
5073,77.41250000000001,-429.90000000000003
5074,78.0625,-431.25
5075,78.95,-433.1
5076,79.7,-434.65000000000003
5077,80.325,-435.93333333333334
5078,81.16250000000001,-437.66666666666674
5079,81.875,-439.1333333333333
5080,82.45,-440.3333333333333
5081,83.2375,-441.9666666666667
5082,83.9,-443.3333333333333
5083,84.45,-444.45000000000005
5084,85.1875,-445.9666666666667
5085,85.8125,-447.25
5086,86.325,-448.3
5087,87.03750000000001,-449.73333333333335
5088,87.6375,-450.93333333333334
5089,88.1375,-451.90000000000003
5090,88.8125,-453.23333333333335
5091,89.3875,-454.3333333333333
5092,89.86250000000001,-455.23333333333335
5093,90.525,-456.45000000000005
5094,91.0875,-457.45000000000005
5095,91.55000000000001,-458.2666666666667
5096,92.2,-459.3833333333333
5097,92.75,-460.3
5098,93.2,-461.05
5099,93.85000000000001,-462.05
5100,94.3875,-462.86666666666673
5101,94.8375,-463.5333333333333
5102,95.4625,-464.43333333333334
5103,96.0125,-465.16666666666674
5104,96.4625,-465.75
5105,97.11250000000001,-466.5333333333333
5106,97.67500000000001,-467.18333333333334
5107,98.16250000000001,-467.7166666666667
5108,98.85000000000001,-468.43333333333334
5109,99.47500000000001,-469.0166666666667
5110,100.0125,-469.5166666666667
5111,100.7625,-470.15000000000003
5112,101.4375,-470.68333333333334
5113,102.0125,-471.11666666666673
5114,102.825,-471.70000000000005
5115,103.55000000000001,-472.16666666666674
5116,104.16250000000001,-472.55
5117,105.03750000000001,-473.05
5118,105.80000000000001,-473.45000000000005
5119,106.45,-473.7833333333333
5120,107.375,-474.20000000000005
5121,108.17500000000001,-474.5333333333333
5122,108.85000000000001,-474.8
5123,109.825,-475.1333333333333
5124,110.67500000000001,-475.40000000000003
5125,111.4,-475.61666666666673
5126,112.4375,-475.8833333333333
5127,113.3375,-476.0833333333333
5128,114.10000000000001,-476.2166666666667
5129,115.1875,-476.40000000000003
5130,116.125,-476.5166666666667
5131,116.92500000000001,-476.6
5132,118.0625,-476.68333333333334
5133,119.03750000000001,-476.7166666666667
5134,119.86250000000001,-476.7166666666667
5135,121.025,-476.68333333333334
5136,122.03750000000001,-476.61666666666673
5137,122.8875,-476.55
5138,124.0875,-476.40000000000003
5139,125.11250000000001,-476.25
5140,125.9625,-476.0833333333333
5141,127.17500000000001,-475.8166666666667
5142,128.2,-475.5666666666667
5143,129.05,-475.3333333333333
5144,130.25,-474.95000000000005
5145,131.275,-474.6
5146,132.125,-474.2833333333333
5147,133.3,-473.8
5148,134.3,-473.35
5149,135.1375,-472.95000000000005
5150,136.28750000000002,-472.35
5151,137.275,-471.8166666666667
5152,138.075,-471.3333333333333
5153,139.20000000000002,-470.65000000000003
5154,140.1625,-470.0166666666667
5155,140.95000000000002,-469.4666666666667
5156,141.88750000000002,-468.7833333333333
5157,142.9375,-467.9666666666667
5158,143.675,-467.35
5159,144.6875,-466.48333333333335
5160,145.5375,-465.7166666666667
5161,146.225,-465.05
5162,147.175,-464.1
5163,147.975,-463.25
5164,148.63750000000002,-462.5333333333333
5165,149.55,-461.48333333333335
5166,150.3,-460.5666666666667
5167,150.9125,-459.7833333333333
5168,151.75,-458.66666666666674
5169,152.45000000000002,-457.66666666666674
5170,153.025,-456.8333333333333
5171,153.7875,-455.6333333333333
5172,154.425,-454.5833333333333
5173,154.925,-453.68333333333334
5174,155.6125,-452.41666666666674
5175,156.175,-451.3
5176,156.625,-450.36666666666673
5177,157.225,-449.0166666666667
5178,157.725,-447.85
5179,158.13750000000002,-446.86666666666673
5180,158.6875,-445.4666666666667
5181,159.175,-444.2666666666667
5182,159.5875,-443.2666666666667
5183,160.1875,-441.8833333333333
5184,160.7375,-440.68333333333334
5185,161.2125,-439.7166666666667
5186,161.925,-438.3333333333333
5187,162.5625,-437.18333333333334
5188,163.1125,-436.2166666666667
5189,163.925,-434.86666666666673
5190,164.66250000000002,-433.73333333333335
5191,165.28750000000002,-432.7833333333333
5192,166.20000000000002,-431.48333333333335
5193,167.01250000000002,-430.36666666666673
5194,167.7125,-429.43333333333334
5195,168.72500000000002,-428.15000000000003
5196,169.6125,-427.05
5197,170.375,-426.11666666666673
5198,171.47500000000002,-424.8166666666667
5199,172.425,-423.70000000000005
5200,173.22500000000002,-422.75
5201,174.35000000000002,-421.40000000000003
5202,175.3,-420.2166666666667
5203,176.10000000000002,-419.20000000000005
5204,177.2125,-417.7666666666667
5205,178.15,-416.5166666666667
5206,178.925,-415.45000000000005
5207,180.0,-413.93333333333334
5208,180.9,-412.6333333333333
5209,181.66250000000002,-411.55
5210,182.7125,-410.0
5211,183.625,-408.65000000000003
5212,184.4,-407.5333333333333
5213,185.47500000000002,-405.95000000000005
5214,186.41250000000002,-404.5666666666667
5215,187.1875,-403.41666666666674
5216,188.28750000000002,-401.7833333333333
5217,189.25,-400.3666666666667
5218,190.05,-399.1833333333334
5219,191.175,-397.51666666666665
5220,192.15,-396.08333333333337
5221,192.9625,-394.8666666666667
5222,194.10000000000002,-393.15000000000003
5223,195.0875,-391.6666666666667
5224,195.91250000000002,-390.4333333333334
5225,197.07500000000002,-388.6833333333334
5226,198.0875,-387.15000000000003
5227,198.925,-385.8833333333334
5228,200.10000000000002,-384.08333333333337
5229,201.1125,-382.53333333333336
5230,201.9625,-381.2166666666667
5231,203.16250000000002,-379.3833333333334
5232,204.20000000000002,-377.8
5233,205.0625,-376.4666666666667
5234,206.275,-374.58333333333337
5235,207.3375,-372.9666666666667
5236,208.22500000000002,-371.6
5237,209.47500000000002,-369.6833333333334
5238,210.55,-368.05
5239,211.4625,-366.6666666666667
5240,212.75,-364.7166666666667
5241,213.8625,-363.05
5242,214.8,-361.65000000000003
5243,216.125,-359.6833333333334
5244,217.26250000000002,-357.98333333333335
5245,218.22500000000002,-356.56666666666666
5246,219.57500000000002,-354.56666666666666
5247,220.75,-352.85
5248,221.72500000000002,-351.40000000000003
5249,223.1125,-349.3666666666667
5250,224.3,-347.6166666666667
5251,225.3,-346.15000000000003
5252,226.70000000000002,-344.08333333333337
5253,227.9,-342.3
5254,228.91250000000002,-340.8
5255,230.32500000000002,-338.70000000000005
5256,231.53750000000002,-336.90000000000003
5257,232.55,-335.3833333333334
5258,233.9625,-333.26666666666665
5259,235.1875,-331.45000000000005
5260,236.20000000000002,-329.9333333333334
5261,237.625,-327.78333333333336
5262,238.85000000000002,-325.9333333333334
5263,239.875,-324.40000000000003
5264,241.32500000000002,-322.2166666666667
5265,242.5625,-320.35
5266,243.5875,-318.78333333333336
5267,245.03750000000002,-316.56666666666666
5268,246.28750000000002,-314.6833333333334
5269,247.3375,-313.08333333333337
5270,248.8,-310.85
5271,250.0625,-308.9333333333334
5272,251.1125,-307.31666666666666
5273,252.5875,-305.06666666666666
5274,253.875,-303.1166666666667
5275,254.9375,-301.48333333333335
5276,256.4375,-299.20000000000005
5277,257.725,-297.23333333333335
5278,258.8125,-295.58333333333337
5279,260.3375,-293.28333333333336
5280,261.65,-291.3
5281,262.75,-289.65000000000003
5282,264.3125,-287.31666666666666
5283,265.675,-285.31666666666666
5284,266.8125,-283.65000000000003
5285,268.4125,-281.31666666666666
5286,269.7875,-279.31666666666666
5287,270.95,-277.65000000000003
5288,272.3625,-275.65000000000003
5289,274.0125,-273.31666666666666
5290,275.2,-271.6333333333334
5291,276.6625,-269.6
5292,278.33750000000003,-267.28333333333336
5293,279.55,-265.6
5294,281.2625,-263.25
5295,282.725,-261.21666666666664
5296,283.96250000000003,-259.53333333333336
5297,285.6875,-257.15000000000003
5298,287.1875,-255.10000000000002
5299,288.425,-253.40000000000003
5300,290.1625,-251.0
5301,291.65000000000003,-248.91666666666669
5302,292.8875,-247.18333333333337
5303,294.625,-244.75
5304,296.1125,-242.65
5305,297.35,-240.9
5306,299.08750000000003,-238.43333333333337
5307,300.5625,-236.3
5308,301.7875,-234.51666666666665
5309,303.5125,-232.0
5310,304.725,-230.20000000000002
5311,306.1875,-228.03333333333336
5312,307.875,-225.48333333333335
5313,309.075,-223.66666666666666
5314,310.4875,-221.46666666666667
5315,312.125,-218.9
5316,313.2875,-217.05
5317,314.6625,-214.81666666666666
5318,316.27500000000003,-212.20000000000002
5319,317.4125,-210.31666666666666
5320,318.75,-208.05
5321,320.3125,-205.38333333333335
5322,321.4125,-203.46666666666667
5323,322.71250000000003,-201.15
5324,324.21250000000003,-198.43333333333337
5325,325.26250000000005,-196.48333333333335
5326,326.52500000000003,-194.13333333333333
5327,327.975,-191.36666666666667
5328,329.0,-189.38333333333333
5329,330.225,-187.0
5330,331.77500000000003,-183.91666666666669
5331,332.63750000000005,-182.16666666666669
5332,333.83750000000003,-179.75
5333,335.01250000000005,-177.3166666666667
5334,336.20000000000005,-174.88333333333333
5335,337.375,-172.43333333333334
5336,338.55,-169.98333333333335
5337,339.725,-167.53333333333333
5338,340.88750000000005,-165.0666666666667
5339,342.05,-162.58333333333334
5340,343.1875,-160.10000000000002
5341,344.32500000000005,-157.60000000000002
5342,345.4375,-155.10000000000002
5343,346.5375,-152.58333333333334
5344,347.625,-150.05
5345,348.70000000000005,-147.5
5346,349.75,-144.95000000000002
5347,350.77500000000003,-142.38333333333333
5348,351.8,-139.8
5349,352.8,-137.21666666666667
5350,353.8,-134.61666666666667
5351,354.7875,-132.01666666666668
5352,355.76250000000005,-129.4
5353,356.725,-126.76666666666668
5354,357.6875,-124.13333333333333
5355,358.6625,-121.5
5356,359.625,-118.86666666666667
5357,360.6,-116.21666666666668
5358,361.57500000000005,-113.56666666666668
5359,362.55,-110.9
5360,363.52500000000003,-108.25
5361,364.51250000000005,-105.56666666666668
5362,365.5,-102.9
5363,366.4875,-100.21666666666668
5364,367.475,-97.53333333333333
5365,368.46250000000003,-94.85000000000001
5366,369.45000000000005,-92.15
5367,370.425,-89.45
5368,371.4125,-86.73333333333335
5369,372.38750000000005,-84.01666666666667
5370,373.3625,-81.28333333333335
5371,374.33750000000003,-78.55000000000001
5372,375.3,-75.80000000000001
5373,376.27500000000003,-73.06666666666666
5374,377.2375,-70.30000000000001
5375,378.21250000000003,-67.53333333333335
5376,379.1875,-64.76666666666667
5377,380.1625,-62.0
5378,381.20000000000005,-59.05
5379,382.125,-56.43333333333334
5380,383.1125,-53.63333333333334
5381,384.1,-50.83333333333334
5382,385.07500000000005,-48.03333333333334
5383,386.0375,-45.21666666666667
5384,387.13750000000005,-41.91666666666667
5385,387.9125,-39.53333333333333
5386,388.82500000000005,-36.68333333333334
5387,389.8625,-33.35
5388,390.58750000000003,-30.950000000000003
5389,391.425,-28.050000000000004
5390,392.225,-25.15
5391,392.9875,-22.21666666666667
5392,393.71250000000003,-19.28333333333333
5393,394.51250000000005,-15.833333333333336
5394,395.0625,-13.366666666666667
5395,395.6875,-10.383333333333336
5396,396.375,-6.9
5397,396.8625,-4.4
5398,397.40000000000003,-1.4166666666666679
